owi,ISBN-13,Title,Authors,Publisher,Year,Language,oclc,lcc,ddc,fast
3072549,,,,,,,10071521,PS3552.U4,813.54,"{'1117043': 'Short stories', '923709': 'Fiction', '1204540': 'California--Los Angeles', '1136426': 'Subculture', '1007815': 'Manners and customs', '1204155': 'United States'}"
6783155,9780876856833,You Get So Alone At Times,['Charles Bukowski'],Ecco,2002,en,13700955,PS3552.U4,811.54,"{'807348': 'American poetry', '1067691': 'Poetry', '1067769': 'Poetry, Modern', '1067794': 'Poets, American'}"
4494987758,9788408041252,Tiempo de matar,['John Grisham'],Planeta Publishing Corporation,2003,es,244065442,PS3557.R5355,813.54,"{'1156368': 'Trials (Murder)', '1207034': 'Mississippi', '1096476': 'Revenge', '820888': 'Attorney and client', '1029781': 'Murder', '1128273': 'Spanish fiction', '807048': 'American fiction'}"
793876233,9780553292787,The Wakefields Of Sweet Valley,"['Kate William', 'Francine Pascal']",Sweet Valley,1991,en,,,,
20639575,9780553298550,The Wedding,"['Kate William', 'Francine Pascal']",Sweet Valley,1993,en,28902998,,FIC,"{'935174': 'Friendship', '1119758': 'Sisters', '1159851': 'Twins', '1169988': 'Wakefield, Elizabeth (Fictitious character)', '1169989': 'Wakefield, Jessica (Fictitious character)'}"
3901000783,9780553280876,Alone In The Crowd,"['Kate William', 'Francine Pascal']",Bantam Books,1986,en,13520070,PZ7.W664,813.54,"{'828071': 'Bashfulness', '956288': 'High schools', '1111662': 'Self-esteem', '1119758': 'Sisters', '1140216': 'Sweet Valley High School (Imaginary organization)', '1145551': 'Teenagers', '1159851': 'Twins'}"
8071180,9780553258868,Taking Sides,"['Kate William', 'Francine Pascal']",Bantam,1986,en,14257660,,813.54,"{'796984': 'Adolescence', '1119758': 'Sisters', '1140216': 'Sweet Valley High School (Imaginary organization)', '1145373': 'Teenage boys', '1145412': 'Teenage girls', '1159851': 'Twins', '1763490': 'Infatuation', '935174': 'Friendship'}"
20974362,9780553297942,The Wakefield Legacy - The Untold Story,"['Kate William', 'Francine Pascal']",Sweet Valley,1992,en,59990174,,813.54,{'1728849': 'Families'}
58710923,9780312349295,Love At First Bite,"['Sherrilyn Kenyon', 'L. A. Banks', 'Susan Squires', 'Ronda Thompson']",St. Martin's Paperbacks,2006,en,71845506,PS648.L6,813.0850806,"{'1163968': 'Vampires', '1117043': 'Short stories', '1775199': 'Paranormal fiction'}"
2487853927,9780375721151,"Spunk & Bite - A Writer's Guide To Punchier, More Engaging Language & Style",['Arthur Plotnik'],Random House Reference &,2005,en,61278618,PN147,808.042,"{'822442': 'Authorship', '911581': 'English language--Rhetoric', '911825': 'English language--Style'}"
1028103071,9780060580810,Cookies - Bite-Size Life Lessons,['Amy Krouse Rosenthal'],Harper Collins,2006,en,,,,
63321830,9780060774127,Bite Me If You Can,['Lynsay Sands'],Avon,2007,en,,,,
10083722037,9780553492361,Aftershock,"['Kate William', 'Francine Pascal']",Sweet Valley,1998,en,,,,
9621823964,9780553493979,Sweet 18,['Francine Pascal'],Sweet Valley,2003,en,,,,
8172532,9780553275605,The New Jessica,['Francine Pascal'],Sweet Valley,1986,en,14557034,,FIC,"{'1119758': 'Sisters', '1159851': 'Twins', '1140216': 'Sweet Valley High School (Imaginary organization)', '1145412': 'Teenage girls', '956288': 'High schools', '1169988': 'Wakefield, Elizabeth (Fictitious character)', '1169989': 'Wakefield, Jessica (Fictitious character)'}"
2912565,9780553275674,Double Love,"['Francine Pascal', 'Kate William']",Sweet Valley,1984,en,,,,
11126570963,9780553570687,Happily Ever After,"['Kate William', 'Francine Pascal']",Sweet Valley,1997,en,37502872,,813.54,"{'1002985': 'Romance fiction', '1159851': 'Twins'}"
13196589,9780553275216,Forbidden Love,"['Kate William', 'Francine Pascal']",Sweet Valley,1987,en,16756032,,813.54,"{'977397': 'Interpersonal relations', '1140216': 'Sweet Valley High School (Imaginary organization)', '1145551': 'Teenagers', '1763490': 'Infatuation', '888094': 'Dating (Social customs)', '1002985': 'Romance fiction'}"
5614632239,9780553493849,Control Freak,['Francine Pascal'],Sweet Valley,2001,en,,,,
103596453,9781570915925,Mosquito Bite,['Alexandra Siy'],Charlesbridge Publishing,2006,en,56368374,QL536,595.772,"{'1062051': 'Photomicrography', '884951': 'Culex pipiens'}"
705865,9780505525536,Love Bites,['Lynsay Sands'],,2003,en,53976866,PR9199.3.S2195,813.6,"{'1163968': 'Vampires', '879589': 'Coroners', '1081415': 'Psychologists', '1178296': 'Women physicians', '1775199': 'Paranormal fiction'}"
8183699,9780786868698,"Nigella Bites - From Family Meals To Elegant Dinners -- Easy, Delectable Recipes For Any Occasion",['Nigella Lawson'],Hyperion,2002,en,51009111,TX715,641.5,{'1754966': 'Cooking'}
796249557,9781405823517,"The Pursuit Of History - Aims, Methods And New Directions In The Study Of Modern History","['John Tosh', 'Sean Lang']",Pearson Education,2006,en,10458796,D13,907.2,"{'958221': 'Historiography', '1204623': 'Great Britain', '958259': 'History--Methodology', '958266': 'History--Philosophy', '958224': 'Historiography--Methodology', '958227': 'Historiography--Philosophy'}"
61070497,9781600430015,Vegas Bites - A Werewolf Romance Anthology,"['L. A. Banks', 'J. M. Jeffries', 'Seressia Glass', 'Natalie Dunbar']",Parker Pub Llc,2006,en,74889572,PS648.H6,813.0873808,"{'1173872': 'Werewolves', '1204935': 'Nevada--Las Vegas'}"
56253791,9780060774073,A Bite To Remember,['Lynsay Sands'],Avon,2006,en,70186000,PR9199.3.S2195,813.6,"{'1163968': 'Vampires', '1007080': 'Man-woman relationships', '1077503': 'Private investigators'}"
504073814,9780425209424,Boys That Bite,['Mari Mancusi'],Berkley Publishing Group,2006,en,62322537,PS3613.A5288,810,"{'1107958': 'Schools', '1119481': 'Single-parent families', '1119758': 'Sisters', '1159851': 'Twins', '1163968': 'Vampires', '945054': 'Goth culture (Subculture)', '956288': 'High schools', '1183080': 'Young adult fiction'}"
46557269,9780060773755,A Quick Bite,['Lynsay Sands'],Harper Collins,2005,en,62145116,PR9199.3.S23,813.54,"{'1163968': 'Vampires', '1002985': 'Romance fiction', '1007080': 'Man-woman relationships'}"
1945561,9781845760656,Bite Club 3,"['Howard V. Chaykin', 'David Tischman']",Titan Publishing Company,2005,en,,,,
25200271,9781565124950,Last Bite - A Novel,['Nancy Verde Barr'],Algonquin Books,2006,en,61362860,PS3602.A7775,813.6,"{'1093554': 'Rejection (Psychology)', '1177534': 'Women cooks', '1204333': 'New York (State)--New York', '1204565': 'Italy', '1754966': 'Cooking', '807488': 'Americans'}"
918592008,9781550225402,Bite Me! - An Unofficial Guide To The World Of Buffy The Vampire Slayer,['Nikki Stafford'],E C W Press,2002,en,,,,
10177022247,9780307337931,"Small Bites, Big Nights - Seductive Little Plates For Intimate Occasions And Lavish Parties","['Govind Armstrong', 'Ann Wycoff', 'Alison Clare Steingold']",Three Rivers Press,2007,en,68694166,TX731,642.4,"{'1754966': 'Cooking', '912685': 'Entertaining'}"
1052708,9780789447548,Plants Bite Back!,['Richard Platt'],DK Children,1999,en,,,,
5091402890,9780553507355,Last Wish,"['Francine Pascal', 'Kate William']",,1999,en,40715437,,813.54,"{'1169988': 'Wakefield, Elizabeth (Fictitious character)', '1169989': 'Wakefield, Jessica (Fictitious character)'}"
3943449634,9780553274912,Starting Over,['Francine Pascal'],Sweet Valley,1987,en,16094627,,FIC,"{'794154': 'Abandoned children', '935174': 'Friendship', '1159851': 'Twins', '1084244': 'Puppies', '1119758': 'Sisters', '1728849': 'Families'}"
3245284,9780553276725,Dear Sister,"['Kate William', 'Francine Pascal']",Sweet Valley,1984,en,10719060,,813.54,"{'1119758': 'Sisters', '868885': 'Coma', '1028137': 'Motorcycling injuries', '1159851': 'Twins', '1140216': 'Sweet Valley High School (Imaginary organization)', '1183080': 'Young adult fiction', '1028136': 'Motorcycling accidents', '1145412': 'Teenage girls'}"
5069595827,9781562920586,Don't Wait For Your Ship To Come In - Swim Out To Get It!,['John Mason'],Honor Books,1994,en,1033588638,,081,"{'1137041': 'Success', '811330': 'Aphorisms and apothegms', '874563': 'Conduct of life'}"
69750156,9780441014897,Magic Bites,['Ilona Andrews'],Penguin,2007,en,,,,
6131,9780590240772,The Secret Garden,"['Frances Hodgson Burnett', 'Graham Rust']","Richmond Hill, Ont. : Scholastic Canada",1999,en,44954317,PZ7.B934,813.4,"{'937895': 'Gardens', '1048433': 'Orphans', '1213252': 'England--Yorkshire', '1057245': 'People with disabilities', '1219920': 'England', '1204623': 'Great Britain', '855544': 'Children with disabilities', '935174': 'Friendship'}"
6131,9781402714597,The Secret Garden,['Frances Hodgson Burnett'],"Sterling Publishing Company, Inc.",2004,en,44954317,PZ7.B934,813.4,"{'937895': 'Gardens', '1048433': 'Orphans', '1213252': 'England--Yorkshire', '1057245': 'People with disabilities', '1219920': 'England', '1204623': 'Great Britain', '855544': 'Children with disabilities', '935174': 'Friendship'}"
,9780486276809,The Secret Garden Coloring Book,['Frances Hodgson Burnett'],Courier Corporation,2014,en,,,,
4772,9781402714542,A Little Princess,['Frances Hodgson Burnett'],"O'Reilly Media, Inc.",2004,en,49295436,PZ7.B934,942.6083,"{'1048433': 'Orphans', '1204271': 'England--London', '1107958': 'Schools', '835102': 'Boarding schools', '1007815': 'Manners and customs', '1204623': 'Great Britain', '1074093': 'Poverty', '1219920': 'England'}"
4772,9781402712753,A Little Princess,['Frances Hodgson Burnett'],Sterling,2005,en,,,,
1417502,9780312312152,"The Little Princesses - The Story Of The Queen's Childhood By Her Nanny, Marion Crawford",['Marion Crawford'],Macmillan,2003,en,,,,
3768819397,9780060973469,Laura Ingalls Wilder Country - The People And Places In Laura Ingalls Wilder's Life And Books,['William Anderson'],Harper Perennial,1990,en,22111582,PS3545.I342,813.52,"{'1204155': 'United States', '935370': 'Frontier and pioneer life', '999933': 'Literary landmarks', '1353235': 'Homes', '41414': 'Wilder, Laura Ingalls, 1867-1957', '821764': 'Authors, American', '821779': 'Authors, American--Homes and haunts', '975769': 'Intellectual life'}"
266712,9780884861515,The Collected Works Of C. S. Lewis,['C. S. Lewis'],Arrowood Press,1996,en,35832663,BR118,210,"{'859599': 'Christianity', '1149559': 'Theology'}"
996296,9788433920706,Pedro Páramo,"['Juan Rulfo', 'Luis Izquierdo']",Anagrama,1993,es,29703611,PQ7297.R89,863,"{'1211700': 'Mexico', '1128273': 'Spanish fiction', '896624': 'Domestic fiction', '1734394': 'Peasants', '1206804': 'Mexico--Jalisco', '1019203': 'Mexican fiction', '1128287': 'Spanish imprints', '1128292': 'Spanish language'}"
5610451979,9789703705771,"Pedro Páramo - y, El llano en llamas",[''],,2006,es,2306923,PQ7297.R89,863.64,"{'1206804': 'Mexico--Jalisco', '1734394': 'Peasants', '7226': 'Rulfo, Juan', '1019210': 'Mexican literature', '1019203': 'Mexican fiction'}"
996296,,,,,,,,,,
996296,9788408045755,Pedro Páramo - El llano en llamas,['Juan Rulfo'],Planeta Publishing Corporation,2002,es,,,,
996296,9783518014349,Pedro Páramo - Roman,['Juan Rulfo'],,1999,de,29703611,PQ7297.R89,863,"{'1211700': 'Mexico', '1128273': 'Spanish fiction', '896624': 'Domestic fiction', '1734394': 'Peasants', '1206804': 'Mexico--Jalisco', '1019203': 'Mexican fiction', '1128287': 'Spanish imprints', '1128292': 'Spanish language'}"
1960667318,9780192839299,Peter Pan In Kensington Gardens - And Peter And Wendy,['James Matthew Barrie'],"Oxford University Press, USA",1999,en,,,,
9415472710,9780736402385,Walt Disney's Peter Pan - From The Motion Picture Peter Pan,[''],Golden/Disney,2007,en,,,,
503619497,9780439672573,Peter Pan And Wendy,"['James Matthew Barrie', 'Robert R. Ingpen']",Orchard Books (NY),2004,en,54806233,PR4074,823.912,"{'1059202': 'Peter Pan (Fictitious character)', '920687': 'Fantasy', '919878': 'Fairies', '1064776': 'Pirates', '967571': 'Imaginary places', '887865': 'Darling, Wendy (Fictitious character)', '797462': 'Adventure stories', '1036688': 'Never-Never Land (Imaginary place)'}"
1960667318,,,,,,,,,,
11282294315,9780440300281,The Adventures Of Huckleberry Finn,['Mark Twain'],Laurel,1977,en,47009949,PS1305,813.4,"{'1240238': 'Mississippi River', '924923': 'Finn, Huckleberry (Fictitious character)', '1204724': 'Missouri', '837358': 'Boys', '935940': 'Fugitive slaves', '1006633': 'Male friendship', '1101290': 'Runaway children', '1086509': 'Race relations'}"
10792186266,9780393958041,Alice In Wonderland,"['Lewis Carroll', 'Donald J. Gray']",W. W. Norton,1992,en,,,,
50989,9780440419464,Holes,['Louis Sachar'],Yearling,2003,en,38002572,PZ7.S1185,FIC,"{'935174': 'Friendship', '985320': 'Juvenile delinquency', '959445': 'Homeless persons', '1431639': 'Treasure troves', '985439': 'Juvenile detention', '1145373': 'Teenage boys', '1204155': 'United States', '984666': 'Judicial error'}"
50020308,9781559362900,Rabbit Hole,['David Lindsay-Abaire'],TCG,2006,en,66393012,PN6119.C5,812.6,"{'830665': 'Bereavement', '1130842': 'Spouses', '854892': 'Children--Death'}"
2879608937,9780747562832,A Magic Crystal?,['Louis Sachar'],Bloomsbury Publishing,2005,en,,,,
50989,9780439244190,Holes,['Louis Sachar'],Scholastic,1998,en,,,,
43812117,9780747566823,"Super Fast, Out Of Control!",['Louis Sachar'],Bloomsbury Pub Limited,2005,en,,,,
18566352,9781932100563,The Anthology At The End Of The Universe - Leading Science Fiction Authors On Douglas Adams' The Hitchhiker's Guide To The Galaxy,['Glenn Yeffeth'],BenBella Books,2005,en,57514685,PR6051.D3352,823.914,"{'1075077': 'Prefect, Ford', '1108670': 'Science fiction, English', '890366': 'Dent, Arthur (Fictitious character)', '1937916': ""Hitchhiker's guide to the galaxy (Novel : Adams, Douglas)"", '1399365': ""Hitchhiker's guide to the galaxy (Radio plays : Adams, Douglas)""}"
180563,9780393322576,The Feminine Mystique,['Betty Friedan'],W. W. Norton & Company,2001,en,,,,
797065092,9781558492769,"Betty Friedan And The Making Of The Feminine Mystique - The American Left, The Cold War, And Modern Feminism",['Daniel Horowitz'],Culture and Politics in the Company,2000,en,43476988,HQ1413.F75,305.42092,"{'1204155': 'United States', '922671': 'Feminism', '922831': 'Feminists', '1919741': 'Politics and government', '7909': 'Friedan, Betty'}"
3857273520,9780312085124,James Herriot's Treasury For Children - Warm And Joyful Tales By The Author Of All Creatures Great And Small,['James Herriot'],Macmillan,1992,en,,,,
895974,9780312364526,James Herriot's Dog Stories - Warm And Wonderful Stories About The Animals Herriot Loves Best,['James Herriot'],Macmillan,2006,en,13395903,SF426.2,636.7,"{'896265': 'Dogs', '1165847': 'Veterinarians', '1213252': 'England--Yorkshire', '34300': 'Herriot, James', '963482': 'Human-animal relationships', '1165977': 'Veterinary medicine', '896292': 'Dogs--Diseases--Treatment'}"
36464229,9780345434906,The Real James Herriot - A Memoir Of My Father,"['James Wight', 'Jim Wight']","Random House Digital, Inc.",2001,en,43524916,SF613.H44,636.089092,"{'1165847': 'Veterinarians', '1213252': 'England--Yorkshire', '34300': 'Herriot, James'}"
354769,9780312966201,The Lord God Made Them All,['James Herriot'],Macmillan,1998,en,7246724,SF613.H44,636.0890924,"{'1165847': 'Veterinarians', '1213252': 'England--Yorkshire', '34300': 'Herriot, James', '1204623': 'Great Britain', '1219920': 'England'}"
905681,9780448433196,Who Was Mark Twain?,['April Jones Prince'],Penguin,2004,en,53814497,PS1331,818.409,"{'31622': 'Twain, Mark, 1835-1910', '821764': 'Authors, American'}"
413027,9780743436502,Roughing It,['Mark Twain'],Simon and Schuster,2003,en,755415621,PS1318,818.403,"{'1243255': 'West United States', '1155558': 'Travel', '31622': 'Twain, Mark, 1835-1910', '821779': 'Authors, American--Homes and haunts', '975769': 'Intellectual life', '1208724': 'Hawaii', '821764': 'Authors, American', '821781': 'Authors, American--Travel'}"
196624562,9780306809576,The Complete Essays Of Mark Twain,['Mark Twain'],St. Martin's Griffin,2000,en,45273333,PS1302,814,"{'807040': 'American essays', '915437': 'Essays'}"
2288080819,9780670261550,Death Of A Salesman,['Arthur Miller'],Viking Adult,1967,en,,,,
49053346,9780142437551,The Portable Arthur Miller,['Arthur Miller'],Penguin,2003,en,146517,PS3525.I5156,812.52,"{'806998': 'American drama', '1007815': 'Manners and customs', '1204155': 'United States', '1205839': 'Massachusetts--Salem', '1156425': 'Trials (Witchcraft)', '1176327': 'Witchcraft'}"
155870014,9781931082914,Arthur Miller: Collected Plays Vol. 1 1944-1961 (LOA #163),['Arthur Miller'],Library of America,2006,en,,,,
2260817842,9780140481938,Incident At Vichy - A Play,"['Arthur Miller', 'William Hutt fonds (University of Guelph)']",New York : Viking Press,1965,en,,,,
797246754,9780935607093,Discovering Great Artists - Hands-On Art For Children In The Styles Of The Great Masters,"['MaryAnn F. Kohl', 'Kim Solga']",Bright Ring Pub,1996,en,,,,
412976,9780140150803,The Portable Thomas Jefferson,['Thomas Jefferson'],Penguin Classics,1977,en,1102948,E302,973.460924,"{'1204155': 'United States', '1919741': 'Politics and government', '1204597': 'Virginia', '40754': 'Jefferson, Thomas, 1743-1826'}"
